filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
_DSC7980.JPG,0.306277,0.949577,2.833359,-1,1,raw=2.833 < min_raw=3.100 (cut penalty applied? False),2,284
_DSC7981.JPG,0.261374,0.832799,1.874059,-1,1,raw=1.874 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7982.JPG,0.411512,0.795817,2.006810,-1,1,raw=2.007 < min_raw=3.100 (cut penalty applied? True),2,284
_DSC7983.JPG,0.380908,0.582127,1.426681,-1,1,raw=1.427 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7984.JPG,0.719647,0.789682,2.453674,-1,1,raw=2.454 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7985.JPG,1.000000,0.579749,2.349372,-1,1,raw=2.349 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7986.JPG,0.724281,0.575561,1.925324,-1,1,raw=1.925 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7987.JPG,0.771289,0.806325,3.172746,1,0,,1,284
_DSC7988.JPG,0.121137,0.765633,1.495787,-1,1,raw=1.496 < min_raw=3.100 (cut penalty applied? True),2,284
_DSC7989.JPG,0.051460,0.646206,1.092705,-1,1,raw=1.093 < min_raw=3.100 (cut penalty applied? True),1,284
_DSC7990.JPG,0.029716,0.622455,1.000712,-1,1,sharpness=0.030 < threshold=0.050,1,284
_DSC7993.JPG,0.390470,0.812316,2.616495,-1,1,raw=2.616 < min_raw=3.100 (cut penalty applied? False),1,284
_DSC7994.JPG,0.420754,0.851244,2.759240,-1,1,raw=2.759 < min_raw=3.100 (cut penalty applied? False),1,284
_DSC7995.JPG,0.028408,0.750573,1.919046,-1,1,sharpness=0.028 < threshold=0.050,2,284
_DSC7996.JPG,0.299074,0.719247,1.646729,-1,1,raw=1.647 < min_raw=3.100 (cut penalty applied? True),5,285
_DSC7997.JPG,0.835586,0.626386,2.819343,-1,1,raw=2.819 < min_raw=3.100 (cut penalty applied? False),1,285
_DSC7998.JPG,0.102358,0.977082,1.996242,-1,1,raw=1.996 < min_raw=3.100 (cut penalty applied? True),4,285
_DSC7999.JPG,1.000000,0.645298,3.113245,1,0,,1,285
_DSC8000.JPG,0.171102,0.542856,1.013792,-1,1,raw=1.014 < min_raw=3.100 (cut penalty applied? True),2,285
_DSC8001.JPG,0.421680,0.533988,1.367489,-1,1,raw=1.367 < min_raw=3.100 (cut penalty applied? True),2,285
_DSC8002.JPG,0.934582,0.755774,2.691307,-1,1,raw=2.691 < min_raw=3.100 (cut penalty applied? True),1,285
_DSC8003.JPG,0.356912,0.538709,1.282140,-1,1,raw=1.282 < min_raw=3.100 (cut penalty applied? True),2,285
_DSC8005.JPG,1.000000,0.910579,3.776447,2,0,,1,285
_DSC8010.JPG,1.000000,0.831811,2.979526,-1,1,raw=2.980 < min_raw=3.100 (cut penalty applied? True),1,285
_DSC8018.JPG,0.113140,0.787761,2.139111,-1,1,raw=2.139 < min_raw=3.100 (cut penalty applied? False),2,285
_DSC8027.JPG,0.526057,0.797836,2.183676,-1,1,raw=2.184 < min_raw=3.100 (cut penalty applied? True),1,285
_DSC8032.JPG,0.926281,0.586086,2.854636,-1,1,raw=2.855 < min_raw=3.100 (cut penalty applied? False),2,286
_DSC8033.JPG,1.000000,0.580082,2.950205,-1,1,raw=2.950 < min_raw=3.100 (cut penalty applied? False),1,286
_DSC8034.JPG,1.000000,0.542881,2.857203,-1,1,raw=2.857 < min_raw=3.100 (cut penalty applied? False),1,287
_DSC8035.JPG,0.729310,0.483528,2.302784,-1,1,raw=2.303 < min_raw=3.100 (cut penalty applied? False),1,287
